Ticker,BAC,BAC,BAC,BAC,BAC
Price,Open,High,Low,Close,Volume
Date,,,,,
2025-01-02,43.36501462211749,43.80711453001667,43.03098399700711,43.51238250732422,25610600
2025-01-03,43.96430648916506,44.0625492503876,43.37484242638761,44.02325439453125,23455700
2025-01-06,44.36710596538677,45.33972575110106,44.3081580624668,44.6028938293457,30518500
2025-01-07,45.467443473547746,45.830949943059615,44.84850731832283,45.270957946777344,41111200
2025-01-08,45.09411539880205,45.44779157542007,44.887799611123654,45.3986701965332,40246000
2025-01-10,45.19235883421636,45.24148021383977,43.95448282818942,44.31798553466797,40741300
2025-01-13,44.30815471453782,44.5439425606806,43.90535344432277,44.26885986328125,34353600
2025-01-14,44.79937921670817,45.113760535948714,44.43587651903397,44.976219177246094,36379000
2025-01-15,46.292693887749046,46.626724518952834,46.01761116124748,46.27304458618164,57154800
2025-01-16,46.17480498750408,46.675849094754085,45.01552234970223,45.82112503051758,56339300
2025-01-17,45.79164804551797,46.056907984847314,45.270954691123826,45.713050842285156,44486100
2025-01-21,45.8014721187066,46.322169235562654,45.72287866096972,45.84077072143555,52089100
2025-01-22,45.78182191450493,45.90954049699485,44.95657001207639,44.986045837402344,40296200
2025-01-23,45.241481296133465,46.066733235800605,45.241481296133465,45.57551193237305,35324100
2025-01-24,45.418322548035064,46.037262457197784,45.33972908608175,45.70323181152344,24655100
2025-01-27,45.732701842351794,46.31234312070787,45.56568840085786,46.263221740722656,44260000
2025-01-28,46.253400335003874,46.607076530014844,45.88989386735074,46.01761245727539,27156600
2025-01-29,45.92919158935547,46.55795425425886,45.82112230362749,45.92919158935547,23681500
2025-01-30,46.28287125070097,46.34181540786027,45.58533790769476,45.89971923828125,31199900
2025-01-31,45.88006959865167,46.00778818442436,45.34954970179995,45.487091064453125,30388900
2025-02-03,44.62253966786941,45.663930139787446,44.31798487013826,45.3986701965332,36497700
2025-02-04,45.5362126453291,46.302520415627235,45.457619186775055,45.889892578125,32894000
2025-02-05,46.15515265963633,46.30252054796283,45.82112202745453,46.28287124633789,27696600
2025-02-06,46.6070777154924,47.137597643084696,46.34181775169626,46.90181350708008,39793400
2025-02-07,47.000052924714716,47.127771508790744,46.548130239794624,46.567779541015625,26504700
2025-02-10,46.64637728950736,46.72497450162209,45.58534116000796,45.8505973815918,26725200
2025-02-11,45.73270652042556,46.10603579239956,45.467446544106245,45.9684944152832,20314900
2025-02-12,45.752350120872194,45.76217664528216,45.13341025327896,45.3986701965332,29777100
2025-02-13,45.703229974115395,45.75235135432654,45.162887296350625,45.51656723022461,26815400
2025-02-14,45.663926105327256,46.26321661887355,45.663926105327256,46.135498046875,25960500
2025-02-18,45.74252666735792,45.83094664713437,45.34954814663572,45.713050842285156,37824100
2025-02-19,45.07446412510566,45.2513040795361,44.62253771504965,45.202178955078125,38967800
2025-02-20,45.09411407375389,45.37901956201442,44.24921288993092,44.50464630126953,40001100
2025-02-21,44.45552779071998,44.710961218531246,43.75799444196506,44.02325439453125,43485900
2025-02-24,44.2393895714268,44.59306951100113,43.65974828106244,43.67939758300781,35512200
2025-02-25,43.74816696898086,44.05272551852329,42.588884422620694,43.16852569580078,38119000
2025-02-26,43.266772202614966,43.7678162703437,43.08993223807046,43.16852569580078,32251700
2025-02-27,43.315891540149,43.9937755404652,43.16852366073551,43.34536361694336,28477700
2025-02-28,43.541853292261926,45.388846326125346,43.423961236230056,45.29059982299805,62621100
2025-03-03,45.39867536798125,46.135507378381064,44.42605921297747,44.76008987426758,46946000
2025-03-04,43.944659160718366,44.052728451548695,41.29206326366234,41.92082595825195,78278100
2025-03-05,41.90117287000688,41.97976631883985,40.97767454910547,41.54749298095703,52588900
2025-03-06,40.85978568865433,41.15451770327518,40.240845834545915,40.7320671081543,58103500
2025-03-07,40.84082015663177,41.256048167132406,40.14876970109247,40.9297981262207,50651400
2025-03-10,39.941158058047456,40.15865684106141,38.73501301481273,39.37763214111328,77498400
2025-03-11,39.249107521880426,40.198203405086254,38.823990950395604,39.16012954711914,50608400
2025-03-12,39.8521807704293,40.04002148885599,38.75478698546338,39.456722259521484,42290700
2025-03-13,39.516040027707966,39.73353880269466,38.8833094616164,39.219444274902344,37766100
2025-03-14,39.80274845096034,40.554118920700134,39.7137704682641,40.425594329833984,35979900
2025-03-17,40.45525052451761,41.295598937989844,40.12900045067315,40.96934509277344,37242800
2025-03-18,41.24616466198552,41.35491593606813,40.82104810222897,41.17695999145508,37644500
2025-03-19,41.24616574329405,42.21503492749181,40.83093393785399,41.73059844970703,42471100
2025-03-20,41.28571185197936,42.23481158055279,41.176964337789855,41.997535705566406,41018100
2025-03-21,41.6811674788125,42.17548872679242,41.414233552338715,41.987648010253906,65011000
2025-03-24,42.442424084376704,42.65992664766079,42.264468127393705,42.580833435058594,30646100
2025-03-25,42.857649189625555,43.035605134372695,42.55117244029458,42.78844451904297,25445300
2025-03-26,42.966402166726574,43.22345132882556,42.24469359392408,42.33367156982422,30012100
2025-03-27,42.333671212532316,42.60060513797982,42.03707921915902,42.07662582397461,25619200
2025-03-28,41.95798887298196,42.13594483542503,40.524460178616835,40.7815055847168,34253000
2025-03-31,40.31684273035636,41.42412512229305,40.138886766344115,41.25605392456055,36390000
2025-04-01,40.85070856536934,41.226393778407925,40.50468519242058,41.01877975463867,25578500
2025-04-02,40.41570653254055,41.49332701043667,40.35638662473432,41.37468719482422,28216100
2025-04-03,38.191261335783246,38.39887535839818,36.599546286325,36.79727554321289,115497900
2025-04-04,34.88919614597545,35.38351741603561,33.28759251559269,33.99941635131836,107761200
2025-04-07,34.572827019279316,36.21397330390204,33.159068041224444,35.175899505615234,137329100
2025-04-08,36.441362479793234,36.906025653042825,33.940098207868616,34.632144927978516,79116300
2025-04-09,33.66327538256187,37.42011601800786,32.69440621356702,36.72806930541992,161173500
2025-04-10,35.907496139502086,35.9865893516135,34.23669163305369,35.442832946777344,90451800
2025-04-11,34.8002165844294,35.818517147620526,34.4146466147307,35.54169845581055,63671900
2025-04-14,36.075564977971865,36.569886207330164,35.85806243021528,36.253517150878906,46830600
2025-04-15,37.370684418141636,38.30989551405077,37.370684418141636,37.558528900146484,84677800
2025-04-16,37.430004231111575,37.726596215566964,36.550113042966174,36.90602493286133,52872700
2025-04-17,37.083977790788516,37.4398896872517,36.8170476398129,36.98511505126953,47144400
2025-04-21,36.6489768985503,36.856590916864675,36.07556621396225,36.50067901611328,34928300
2025-04-22,37.14329525729375,38.05284824087921,36.97522785687786,37.8847770690918,42288900
2025-04-23,38.96239842151314,39.67422218537071,38.23080135628491,38.30989456176758,54428400
2025-04-24,38.220917253917456,39.24910631478808,38.16159734877703,39.130470275878906,42457100
2025-04-25,39.09092175232068,39.338082354541164,38.87341921552778,39.23921585083008,32694200
2025-04-28,39.34797078183081,39.62479324661767,39.011832180667504,39.32819747924805,37428000
2025-04-29,39.179904280581276,39.684110308398026,39.03160639343827,39.53581619262695,33792500
2025-04-30,38.91297221329157,39.545702855561004,38.37910431961219,39.427066802978516,40994600
2025-05-01,39.367740852313645,39.980698096568055,39.130468783544245,39.71376419067383,33569100
2025-05-02,40.44536349744843,40.761728787707824,40.23774948284791,40.603546142578125,41613000
2025-05-05,40.386043072387054,41.01877741614831,40.15865575864529,40.652976989746094,32829200
2025-05-06,40.18831895151345,40.801276242752905,40.099340976061605,40.37615966796875,29541800
2025-05-07,40.5738887591817,40.87048075237848,40.395932808989265,40.46513748168945,30925900
2025-05-08,40.821048576925854,41.671281706326084,40.781501972913816,41.127525329589844,41861700
2025-05-09,41.25604874799208,41.50320935906659,41.21650214509097,41.31536865234375,27222800
2025-05-12,42.827991847896776,43.46072243043639,42.45230665024947,42.86753845214844,44875100
2025-05-13,42.92685502211609,43.98470595402228,42.92685502211609,43.7770881652832,43232500
2025-05-14,43.688112331705675,44.40982093081023,43.628796193191754,44.231868743896484,42419500
2025-05-15,44.09345628579809,44.46914151133051,43.51015702959199,43.87595748901367,47379400
2025-05-16,43.8364106990181,44.28130059958645,43.164133465130824,44.18243408203125,49488100
2025-05-19,43.60902031569911,44.62732086137994,43.60902031569911,44.26152420043945,37915700
2025-05-20,44.08357133584807,44.39993664928067,43.905615375620734,44.18243408203125,33424300
2025-05-21,43.86606763079332,43.98470744878226,42.65992631888114,42.7587890625,55594100
2025-05-22,42.68958302528019,43.07515299300921,42.472080470613854,42.81810760498047,29026200
2025-05-23,41.997534384142035,42.936745545546174,41.869009798761184,42.70935821533203,34875100
2025-05-27,43.292653074623885,43.717769622802734,42.808216622732324,43.717769622802734,36322000
2025-05-28,43.707883496387126,43.93527081609911,43.46072287434733,43.55958938598633,35673800
2025-05-29,43.86606582055414,43.955043794687995,43.40140641907448,43.737545013427734,28545100
2025-05-30,43.68811176151907,43.79686304253788,43.223452339945844,43.6287956237793,66537500
2025-06-02,43.38163171784093,43.64856563163391,42.86753719179945,43.57936096191406,28582600
2025-06-03,43.510152776452735,44.221976550749446,43.440948106326296,44.142887115478516,31320200
2025-06-04,44.093450352139605,44.57788679655961,43.8364049827588,43.856178283691406,30591700
2025-06-05,43.945162165904904,44.07368675357663,43.51015702959199,43.87595748901367,32020900
2025-06-06,44.44279866443602,44.920143118903766,44.39307599506164,44.72125244140625,37013000
2025-06-09,44.86047740758784,45.14887420083037,44.53230096142981,44.621803283691406,32414000
2025-06-10,44.55219082250021,44.94997976477113,44.502468153115466,44.8405876159668,32229100
2025-06-11,44.94997971520131,45.15881720254481,44.30357363312303,44.48257827758789,47873500
2025-06-12,44.15440750570988,44.40302465654474,43.77650837423383,44.37318801879883,30165400
2025-06-13,43.756616604929825,44.214071231700025,43.41849714305697,43.84611892700195,43281700
2025-06-16,44.393075915886335,44.64169305591132,44.10467912299419,44.16434860229492,34103600
2025-06-17,44.02512358595012,44.422908733607166,43.81628609891043,43.98534393310547,27489600
2025-06-18,44.01517876489208,44.94998168100068,43.965456093387644,44.81075668334961,37684700
2025-06-20,45.05937386392411,45.397493341410595,45.0195942092559,45.248321533203125,64591600
2025-06-23,45.148876251759006,46.11350822040161,44.86047944541579,46.04389572143555,42683600
2025-06-24,46.49140738620556,46.928972207675045,46.31240273342335,46.40190505981445,45437600
2025-06-25,46.32234765544777,46.720132805949554,46.203008696060365,46.590850830078125,33532400
2025-06-26,46.690301926904084,47.31681821245421,46.64057925519937,47.197479248046875,40127000
2025-06-27,47.18753620273853,47.406316716826915,46.65052224401884,46.85935974121094,56705000
2025-06-30,47.356594065718305,47.356594065718305,46.769857435069014,47.05825424194336,47921200
2025-07-01,46.759912630841704,48.152166353106885,46.68035332429119,47.883663177490234,48540900
2025-07-02,48.09250071935669,48.46045302856366,47.79416090665924,48.4405632019043,48003600
2025-07-03,48.67923736085239,49.03724665376794,48.54001236774002,48.65934753417969,21620300
2025-07-07,48.47039792654575,48.9377955570143,48.102441838258024,48.390838623046875,35567900
2025-07-08,47.23725696981171,47.52565376493267,46.50134856046796,46.88919448852539,88086500
2025-07-09,46.899139379929565,47.1875361865799,46.451627747816396,46.580909729003906,46227900
2025-07-10,46.640577323113696,46.95880696115723,46.52123836364998,46.71018981933594,44225000
2025-07-11,46.38201333279218,46.55107496176083,45.99417119884761,46.47151565551758,31653000
2025-07-14,46.55107500402125,46.809635162353516,46.29251105209246,46.809635162353516,36381200
2025-07-15,46.620687396895576,46.74996557897685,45.695831327809294,45.89472579956055,55145000
2025-07-16,45.994171108445144,46.30245772913703,44.76102841927409,45.775386810302734,61296600
2025-07-17,45.38754665709885,46.958808878490586,45.188652176801625,46.75991439819336,56480700
2025-07-18,46.74996760767113,47.11792372413702,46.64057924737777,47.05825424194336,48314200
2025-07-21,47.27703856179875,47.77427286608288,46.93891908314166,47.217369079589844,32199700
2025-07-22,47.33670237812828,47.90354915910428,47.197477385410885,47.50576400756836,34749400
2025-07-23,47.74443247586103,48.04277606986151,47.5455418046559,47.873714447021484,31380100
2025-07-24,48.221782659833906,48.72895996168118,47.94332888040723,48.12233352661133,42967600
2025-07-25,48.122333541288484,48.281448360896604,47.67482192564174,48.182003021240234,24461200
2025-07-28,48.18200298837547,48.271505311443775,47.81405067958203,47.963218688964844,20590400
2025-07-29,48.12233348173954,48.24166864789882,47.62509919687991,47.68476867675781,26216500
2025-07-30,47.99305341660599,48.23172755202536,47.47593307812462,47.6947135925293,32265900
2025-07-31,47.49581713697628,47.76432410555926,46.928970356722154,47.00852966308594,40016300
2025-08-01,46.10356515334939,46.15328782490009,45.06931689326952,45.40743637084961,52310400
2025-08-04,45.70577429012669,45.85494609216252,45.38754465314033,45.59638214111328,31038900
2025-08-05,45.69583317696353,45.74555584851432,44.50247009176122,45.30799102783203,36798300
2025-08-06,45.45715901287331,45.68588633673529,45.13892936283955,45.16876220703125,27916800
2025-08-07,45.457158970027734,45.50688164149927,44.532302864989866,44.67152786254883,30609900
2025-08-08,44.900257199998734,46.043893772898286,44.73119557138093,45.755496978759766,37131600
2025-08-11,45.80522537214012,46.26268002057759,45.55660822056367,45.90467071533203,35559400
2025-08-12,46.22290047507268,47.39637373677381,46.103565304241094,47.23725891113281,35481200
2025-08-13,47.41626355247433,47.49581906847685,46.73008157836626,46.97869873046875,29465100
2025-08-14,46.8295250624131,47.46598433954953,46.63063058990883,47.44609451293945,21073800
2025-08-15,47.48587600982004,47.555488508859796,46.64057921085354,46.680355072021484,26276900
2025-08-18,46.66046532029541,47.77427289393073,46.53118713249579,47.65493392944336,43125100
2025-08-19,47.55548482474736,47.85382462517636,47.366537169648154,47.814048767089844,33783400
2025-08-20,47.90354921735776,48.23172566653059,47.605209404943885,48.08255386352539,30822200
2025-08-21,48.00299643130284,48.221780722003956,47.54554181765177,47.99304962158203,28713200
2025-08-22,48.2516137599521,49.38530728255997,48.19194428217407,49.206302642822266,45078900
2025-08-25,49.11680032295342,49.38530728255997,48.93779568321571,49.206302642822266,34715700
2025-08-26,48.977577323344214,49.98198891500595,48.977577323344214,49.9720458984375,40609300
2025-08-27,49.753259724435885,50.34994312318082,49.71348386606335,50.10132598876953,42428200
2025-08-28,50.27038574890317,50.359888072470696,50.001878778200606,50.21072006225586,32949400
2025-08-29,50.23060422486297,50.638336174021084,50.23060422486297,50.45933532714844,32496500
2025-09-02,49.9422111645459,50.19082829890769,49.39525043407286,50.1411018371582,52719800
2025-09-03,50.12121576770235,50.29027359801705,49.42508703328497,49.78309631347656,38344200
2025-09-04,49.96210102479096,50.54883761403102,49.84276206882605,50.339996337890625,34796900
2025-09-05,50.439998626708984,50.790000915527344,49.22999954223633,49.77000045776367,40063300
2025-09-08,49.79999923706055,49.90999984741211,48.880001068115234,49.459999084472656,48033100
2025-09-09,49.5,50.560001373291016,49.459999084472656,50.290000915527344,40060100
2025-09-10,50.369998931884766,50.630001068115234,49.970001220703125,50.130001068115234,31706300
2025-09-11,50.13999938964844,50.959999084472656,49.9900016784668,50.75,28055200
2025-09-12,50.70000076293945,50.93000030517578,50.459999084472656,50.58000183105469,27851100
2025-09-15,50.849998474121094,51.09000015258789,50.459999084472656,50.59000015258789,29043600
2025-09-16,50.63999938964844,50.880001068115234,50.209999084472656,50.65999984741211,31624400
2025-09-17,50.86000061035156,51.630001068115234,50.790000915527344,51.400001525878906,38337900
2025-09-18,51.4900016784668,52.189998626708984,51.29999923706055,52.130001068115234,35246900
2025-09-19,52.150001525878906,52.65999984741211,51.7599983215332,52.25,98970700
2025-09-22,51.7599983215332,52.349998474121094,51.7599983215332,51.91999816894531,27468000
2025-09-23,52.0,52.880001068115234,51.52000045776367,51.70000076293945,28278200
2025-09-24,51.849998474121094,52.25,51.459999084472656,51.70000076293945,27010400
2025-09-25,51.47999954223633,52.33000183105469,51.439998626708984,51.849998474121094,22957900
2025-09-26,52.11000061035156,52.619998931884766,51.97999954223633,52.209999084472656,20025800
2025-09-29,52.36000061035156,52.54999923706055,52.11000061035156,52.41999816894531,23701000
2025-09-30,52.47999954223633,52.56999969482422,51.02000045776367,51.59000015258789,29945000
2025-10-01,51.29999923706055,51.68000030517578,50.560001373291016,50.68000030517578,27709100
2025-10-02,50.650001525878906,50.849998474121094,50.06999969482422,50.47999954223633,22757200
2025-10-03,50.619998931884766,51.130001068115234,50.54999923706055,50.63999938964844,24565700
2025-10-06,50.93000030517578,51.31999969482422,49.88999938964844,50.38999938964844,25386300
2025-10-07,50.54999923706055,50.90999984741211,50.130001068115234,50.290000915527344,24107300
2025-10-08,50.400001525878906,50.5099983215332,49.779998779296875,49.84000015258789,24014200
2025-10-09,50.0,50.279998779296875,49.66999816894531,49.790000915527344,21816900
2025-10-10,49.93000030517578,50.13999938964844,48.54999923706055,48.650001525878906,31831900
2025-10-13,49.20000076293945,49.400001525878906,48.810001373291016,48.86000061035156,34462800
2025-10-14,48.849998474121094,50.5,48.529998779296875,50.09000015258789,42462600
2025-10-15,51.56999969482422,52.849998474121094,51.22999954223633,52.279998779296875,69992200
2025-10-16,52.599998474121094,52.7599983215332,50.0,50.439998626708984,49027700
2025-10-17,50.95000076293945,51.77000045776367,50.33000183105469,51.279998779296875,48915400
2025-10-20,51.439998626708984,52.279998779296875,51.369998931884766,52.040000915527344,25786000
2025-10-21,52.09000015258789,52.369998931884766,51.439998626708984,51.52000045776367,27303400
2025-10-22,51.5,51.58000183105469,50.439998626708984,51.099998474121094,34955000
2025-10-23,51.47999954223633,51.79999923706055,51.11000061035156,51.7599983215332,26028800
2025-10-24,51.849998474121094,52.81999969482422,51.849998474121094,52.56999969482422,38923900
2025-10-27,52.79999923706055,53.06999969482422,52.529998779296875,53.02000045776367,27345800
2025-10-28,53.0,53.279998779296875,52.34000015258789,52.869998931884766,29575200
2025-10-29,52.65999984741211,53.0099983215332,52.31999969482422,52.58000183105469,29158800
2025-10-30,52.66999816894531,53.439998626708984,52.560001373291016,53.029998779296875,37548600
2025-10-31,52.790000915527344,53.63999938964844,52.77000045776367,53.45000076293945,39295700
2025-11-03,53.2599983215332,53.63999938964844,52.709999084472656,53.560001373291016,31252300
2025-11-04,53.02000045776367,54.0,52.720001220703125,53.540000915527344,47226600
2025-11-05,52.959999084472656,53.06999969482422,51.7400016784668,52.45000076293945,54353600
2025-11-06,53.41999816894531,53.75,52.77000045776367,53.290000915527344,55296000
2025-11-07,53.150001525878906,53.58000183105469,52.709999084472656,53.20000076293945,40537700
2025-11-10,53.40999984741211,53.9900016784668,53.34000015258789,53.41999816894531,26094600
2025-11-11,53.75,53.97999954223633,53.279998779296875,53.630001068115234,22244300
2025-11-12,53.88999938964844,54.689998626708984,53.77000045776367,54.11000061035156,40536700
2025-11-13,53.790000915527344,54.209999084472656,52.77000045776367,52.869998931884766,37716100
2025-11-14,52.86000061035156,52.900001525878906,52.029998779296875,52.61000061035156,32363100
2025-11-17,52.58000183105469,52.58000183105469,51.38999938964844,51.47999954223633,35546800
2025-11-18,51.279998779296875,52.18000030517578,51.150001525878906,51.63999938964844,35189500
2025-11-19,51.66999816894531,52.4900016784668,51.66999816894531,52.02000045776367,28112300
2025-11-20,52.5,52.95000076293945,50.970001220703125,51.0,36661600
2025-11-21,51.290000915527344,51.779998779296875,50.70000076293945,51.560001373291016,43867200
2025-11-24,51.650001525878906,52.2400016784668,51.400001525878906,51.93000030517578,52852100
2025-11-25,52.25,52.880001068115234,51.86000061035156,52.47999954223633,41310100
2025-11-26,52.70000076293945,53.25,52.54999923706055,52.9900016784668,32045600
2025-11-28,53.11000061035156,53.939998626708984,53.04999923706055,53.650001525878906,18920800
2025-12-01,53.5,53.900001525878906,53.209999084472656,53.2400016784668,30530400
2025-12-02,53.529998779296875,53.630001068115234,53.01499938964844,53.35499954223633,6707698
