Ticker,BMY,BMY,BMY,BMY,BMY
Price,Open,High,Low,Close,Volume
Date,,,,,
2025-01-02,54.2341694988435,54.6628611819814,53.84358455066413,54.100799560546875,9092000
2025-01-03,54.26453432974295,54.70758786263987,54.23564065234507,54.486061096191406,9533500
2025-01-06,54.235637875065734,54.92911181629782,53.879265392611465,54.59200668334961,9459600
2025-01-07,54.59200736681238,55.54553542575806,54.4379016363681,55.03506088256836,10814600
2025-01-08,54.880956040193496,54.9483770687182,53.98521531931325,54.717220306396484,11995900
2025-01-10,54.2837976183753,54.43790335368104,53.580689971407224,53.77332305908203,9681300
2025-01-13,53.628848225053005,53.734796608761236,52.79089850489704,53.32063674926758,7120700
2025-01-14,53.45547364214678,53.91779081112438,53.41694629285608,53.6866340637207,7409900
2025-01-15,54.062269071327215,54.649798315990516,53.60958188134,53.850372314453125,8458400
2025-01-16,53.78295041537251,54.341582300571744,53.050949127208256,54.30305862426758,9061000
2025-01-17,53.93705946143171,54.53421873384408,53.50363592735394,54.21637725830078,10911600
2025-01-21,54.54385123328608,55.55517034155182,54.46679652925757,54.93874740600586,9113200
2025-01-22,54.40901234182117,55.275855767565986,53.888904081871836,54.986907958984375,8439800
2025-01-23,55.03506405557783,57.067336018973116,54.91948566962364,56.961387634277344,14504300
2025-01-24,56.9324907580052,57.78970411450306,56.922857083117336,57.471858978271484,12677500
2025-01-27,58.37723316215976,58.849180353286314,57.664491863871966,58.36759948730469,10882600
2025-01-28,58.05938898815006,58.357970452702865,56.576122688741556,56.59538269042969,9232600
2025-01-29,56.90359980548966,57.539286434210815,56.64354568362592,56.87470245361328,6780900
2025-01-30,57.10586337234806,57.16365072823984,56.42201938371069,56.961387634277344,8128600
2025-01-31,56.999911921085456,58.01123101066011,56.508697377408616,56.778385162353516,11342000
2025-02-03,56.62428290837938,58.088289280227286,56.39312246054206,57.74155044555664,13978200
2025-02-04,56.701329169484936,57.64522720988715,56.5664871171661,56.94211959838867,11718500
2025-02-05,57.4429663918418,58.136444030108066,57.04807021986696,57.5103874206543,12600800
2025-02-06,55.256587368838815,57.1925445018351,54.813533855260616,55.304744720458984,25072300
2025-02-07,55.3432703436517,55.58406076840567,54.120054545001096,54.755741119384766,14340200
2025-02-10,54.707587057474896,54.775008086524736,52.588630457445724,53.484371185302734,16656800
2025-02-11,53.359160299577574,54.235637310286165,53.07020884672193,53.87926483154297,8724200
2025-02-12,53.61921445234625,54.45716784515118,53.40732135948518,54.08153533935547,8502900
2025-02-13,54.17784909556849,54.18747909655044,53.58068983208286,53.908164978027344,8917200
2025-02-14,53.96595697993922,53.96595697993922,51.68326443688934,51.914424896240234,13227200
2025-02-18,51.74105225483206,52.579001978834484,51.567682839635616,52.424896240234375,10918500
2025-02-19,52.40563368497154,52.95463562011719,52.12631587960391,52.95463562011719,10770900
2025-02-20,52.9931633944539,53.7636921100531,52.78126661985009,53.734798431396484,8953500
2025-02-21,53.388056883732425,53.994849823948364,52.82942129689254,53.77332305908203,11105500
2025-02-24,53.90816395152651,55.86338111481032,53.88890027575888,55.747802734375,13215800
2025-02-25,56.152328013042144,57.73191265924893,56.02711595962222,56.065643310546875,15344100
2025-02-26,56.0174889193518,56.2679093652553,55.112118169798414,55.2662239074707,7273100
2025-02-27,55.227695835586836,56.6531748090421,54.86169333556558,56.6339111328125,9812100
2025-02-28,56.79765308300332,57.539288117232566,55.78633024367298,57.4237060546875,20219700
2025-03-03,57.54891517832197,57.71265091397224,56.83617385906002,57.664493560791016,11214100
2025-03-04,57.75117641890154,58.45428404053466,57.10585982373966,57.25033187866211,16502200
2025-03-05,57.24070431984859,58.040126678866116,57.192546966153415,57.616336822509766,9707000
2025-03-06,57.731913296539496,58.463918275506764,56.85543626126559,57.96307373046875,10682400
2025-03-07,58.22313087595669,60.785141087557044,58.049761460014736,58.83955383300781,18538200
2025-03-10,58.70471167737564,60.83329834574723,58.48318490717219,60.78514099121094,20295700
2025-03-11,60.486555275633734,60.9970334856229,58.97439166930567,59.244075775146484,14637900
2025-03-12,58.483181744084234,58.5794964479476,57.3273869268717,57.60670471191406,10812400
2025-03-13,57.7800768974216,58.52170823601686,57.587443806258804,58.059391021728516,8990400
2025-03-14,57.63560390637986,57.780079650177726,56.556863688313754,56.836177825927734,11905700
2025-03-17,56.98064905611503,57.91491713054785,56.21012038996086,57.78007507324219,9666800
2025-03-18,57.67412621681193,58.04012503385837,57.34665107712742,57.693389892578125,9967900
2025-03-19,57.654867291885175,58.31944762681437,57.2696010931556,57.866764068603516,8304200
2025-03-20,57.654864695744564,58.820289566875985,57.57780998980004,58.19423294067383,12197400
2025-03-21,58.01123356963377,59.08034373332197,57.63560106329372,58.820289611816406,25865100
2025-03-24,58.550601148323565,58.993654652484196,57.76080884119536,58.801021575927734,11976800
2025-03-25,58.95513160691109,59.22481940344936,56.999914371404294,57.009544372558594,10969100
2025-03-26,57.134756978312296,57.49112581115496,56.37385828388366,57.02880859375,11579500
2025-03-27,56.99991253776442,57.36591503075412,56.6050163680707,56.730228424072266,8751200
2025-03-28,57.21181212060549,57.89565611358846,56.08491090933646,57.8089714050293,10791600
2025-03-31,57.5970754520924,59.36929332788773,57.18291558022599,58.74324035644531,11615900
2025-04-01,58.53134368006215,58.84918516704024,57.057707285352194,57.356285095214844,9623800
2025-04-02,57.606704775808936,58.02086461638755,56.98064817749137,57.40443801879883,8310000
2025-04-03,58.36760246104018,58.56023555208126,55.535908147499306,55.69001388549805,13246900
2025-04-04,55.320042884150304,55.6608019602108,53.27548099979656,53.84016799926758,14657900
2025-04-07,52.477130871575724,53.840170964892074,51.299070042315094,53.73307418823242,16820500
2025-04-08,53.713602715189,54.29776594954514,50.78306330278737,51.66904067993164,16335100
2025-04-09,49.8484012141633,52.623164207928255,48.602188676862426,52.32135009765625,24323900
2025-04-10,51.92217666670824,52.00979724789848,47.53123123928411,49.12793731689453,23973300
2025-04-11,49.137675578672365,49.66341763756353,47.988825355251386,49.371337890625,13411300
2025-04-14,50.169689847792824,50.23784166347232,49.2155607142845,49.98470687866211,14310300
2025-04-15,49.867879472170024,50.14048675537109,48.35879388988949,48.680084228515625,15684400
2025-04-16,48.777439433737676,49.069522889480936,47.550703032798594,48.056976318359375,14991000
2025-04-17,47.88172913839313,48.767706485676314,47.76489798105786,47.9304084777832,14244100
2025-04-21,48.047240189666574,48.358792422153506,46.88865555723051,47.64806365966797,10338700
2025-04-22,48.008298021100124,48.738499248296364,47.58964902038798,48.50483322143555,13376000
2025-04-23,46.37264686621693,48.02777038677599,46.28502257059923,47.24888610839844,24036600
2025-04-24,46.67446184713627,47.55070481929597,45.69112581304199,47.4046630859375,20579300
2025-04-25,47.579908126487965,47.65779803552681,45.72032925913133,46.63551712036133,16298800
2025-04-28,47.03469851808259,47.57017869951393,46.6549907429628,47.18073654174805,18574700
2025-04-29,47.05416851474535,48.17380815975654,46.878919924396556,47.92067337036133,19932800
2025-04-30,48.86506353979063,49.02083964905693,47.8525206865574,48.87480163574219,15951600
2025-05-01,48.26143193598766,48.85532951756192,47.40466147171682,48.300376892089844,17163100
2025-05-02,48.787179076811995,49.31292485702723,48.36853007189937,49.23503494262695,14167200
2025-05-05,49.13767520546058,49.26424074264217,48.03750432921949,48.73849868774414,12394600
2025-05-06,48.4269494609354,48.485363185096105,46.148721368775675,46.314231872558594,18517500
2025-05-07,46.51868351797363,46.91786002763159,46.03188271526902,46.36290740966797,15921800
2025-05-08,45.75927576411729,46.14871789451645,45.29194743603554,45.6424446105957,23404000
2025-05-09,45.66191832454218,45.876108159463776,45.097227591577266,45.22379684448242,14915400
2025-05-12,44.980396049312155,47.14178914241989,44.29887416550529,46.90812683105469,25598900
2025-05-13,46.05135605388361,46.37264637239223,45.282209879873975,45.36009979248047,16888200
2025-05-14,45.47693158097566,45.62297331214976,42.838472035596695,42.95530319213867,21973700
2025-05-15,43.51999432751274,44.639633992234444,43.247383341062445,44.60069274902344,27844400
2025-05-16,44.775941156151575,45.5645561093274,44.59095446718794,45.51587677001953,12116100
2025-05-19,45.36983687852516,46.02215193649739,45.16538141674108,45.973472595214844,10079100
2025-05-20,46.236342046051256,46.98601201667314,46.216869568191605,46.60630798339844,12595000
2025-05-21,46.4407992384773,46.61604783180705,45.691125525676824,45.75927734375,11963200
2025-05-22,45.66191713041585,46.02214868726862,45.24326813975098,45.788482666015625,11036200
2025-05-23,45.6911215665532,45.915049479961134,45.26273821664174,45.61323165893555,8401400
2025-05-27,45.983204419918565,46.10977367140892,45.55482104086836,45.65217971801758,12954500
2025-05-28,45.66191639210598,45.953996128453014,44.883032143186746,45.73006820678711,12427700
2025-05-29,45.7592778462944,46.58683776855469,45.652181069861655,46.58683776855469,10490600
2025-05-30,46.606309014700656,47.07363735168711,46.05135638240452,47.00548553466797,20759300
2025-06-02,47.21968023314454,47.579911805313685,46.55763081110658,47.50202560424805,13505600
2025-06-03,47.209945378280615,47.63832876484325,46.392119848300645,46.82050323486328,12432700
2025-06-04,46.89839012630537,47.56043955147434,46.684200286865234,46.684200286865234,11203100
2025-06-05,46.7815581144152,47.3170382742481,46.470005886367126,46.57710266113281,12786000
2025-06-06,46.830235541771614,47.394926253301755,46.82050115991557,47.13205337524414,9319900
2025-06-09,47.27809853490195,48.06671351235721,47.26836043834325,47.70648193359375,9863500
2025-06-10,47.91093576604111,49.29345202476256,47.82331146996725,48.650875091552734,11365600
2025-06-11,48.728760618302545,49.4200168811171,48.54377764647759,48.83585739135742,11024600
2025-06-12,48.835856200578384,49.40054691237312,48.63140075554734,49.351863861083984,9620400
2025-06-13,48.91375011287983,49.127939957293485,48.3393249722331,48.436683654785156,9499400
2025-06-16,48.0277689555779,48.13486201236778,46.9762774394993,47.37545394897461,14974400
2025-06-17,47.122319710183284,47.27809582021714,45.91505207192436,45.98320388793945,12453800
2025-06-18,46.06109817244415,46.1195118980048,45.16538266922441,45.6035041809082,15864200
2025-06-20,45.68138429883115,46.148716325014504,45.486666954249245,45.62297058105469,47287200
2025-06-23,45.65218199317922,45.93452737057681,45.09722933498156,45.68138885498047,9508300
2025-06-24,45.83716571785675,46.148717936863804,45.47693044700857,45.788482666015625,14585000
2025-06-25,45.75927944716636,45.75927944716636,45.24327173975141,45.44772720336914,9013100
2025-06-26,45.66191847680715,45.827428973161915,45.24326947379796,45.41851806640625,7325600
2025-06-27,45.593766379593625,45.710597535951315,44.96092383083144,45.126434326171875,21865000
2025-06-30,45.184851021387786,45.49640324256988,44.9511849985035,45.06801986694336,17511800
2025-07-01,45.03880779966662,46.98601097449691,44.951183508239446,46.25580978393555,21112400
2025-07-02,46.33370137551796,46.94707143777297,46.10977344796353,46.37264633178711,12299100
2025-07-03,46.569932189271505,46.62912007191531,46.06684835722256,46.28386306762695,7024100
2025-07-07,46.22467796231264,46.283862080716354,45.70186484719704,45.85969543457031,10687100
2025-07-08,46.01752890751389,47.1716644444937,45.84983178123905,46.40224075317383,9837200
2025-07-09,46.56006961244376,47.13220409507463,46.461423140970766,47.013832092285156,11949000
2025-07-10,46.80668215705522,47.95095493444279,46.34305312866411,47.86217498779297,14727300
2025-07-11,47.102610918467725,47.15193227154591,46.086576745740665,46.22467803955078,13716400
2025-07-14,46.244407240083255,47.31962929212179,46.244407240083255,46.69816970825195,10867500
2025-07-15,46.5107499754098,46.84614046484461,45.55389986317379,45.80051040649414,14878700
2025-07-16,46.135901004005156,46.77708616035313,46.017528996568004,46.53047561645508,13250500
2025-07-17,46.175356482260845,47.7043409987907,46.175356482260845,47.408409118652344,16472000
2025-07-18,47.48732297059365,47.58596944020572,46.619252852897695,46.717899322509766,10717000
2025-07-21,46.74749422512357,46.74749422512357,45.938611939998,46.056983947753906,9999300
2025-07-22,46.27400228828147,47.4873257122245,46.21481440309708,47.368953704833984,9605500
2025-07-23,48.19756503545261,48.45403834398037,47.704343950379176,48.31593704223633,10834300
2025-07-24,48.35539499251811,48.61186829765327,48.049596569145464,48.2764778137207,6860600
2025-07-25,48.41458060079773,48.57241118799521,46.648848319478496,47.77339172363281,11922000
2025-07-28,47.78325527923601,47.80298457333422,46.69817044468119,46.86586380004883,7445600
2025-07-29,46.53047268642233,46.54033921482478,45.74131974823732,46.22467803955078,11423400
2025-07-30,46.36278078325077,46.61925408506475,45.18891598617677,45.35660934448242,14148800
2025-07-31,43.57114977605939,44.89298246269506,42.37755562790478,42.72281265258789,44531300
2025-08-01,43.01874366923287,43.857218009193666,42.97928507928741,43.63033676147461,18629500
2025-08-04,43.47250360314463,44.892978890678656,43.285080956414525,44.78447341918945,14662800
2025-08-05,45.001489425596944,45.277695783943884,44.4392177061801,45.228370666503906,11936900
2025-08-06,45.09027041786843,45.28755960328395,44.13342407751721,44.212337493896484,11324200
2025-08-07,44.37016892234449,45.327019043631495,44.14328767190106,44.745018005371094,11841800
2025-08-08,44.80420182571085,45.46512004035034,44.675967052180866,45.32701873779297,9988000
2025-08-11,45.41579836420246,45.741322323226115,45.0804078762209,45.307289123535156,8664200
2025-08-12,45.46511798533134,46.16549099548882,45.366475277385646,45.918880462646484,10290800
2025-08-13,46.10630816285869,47.2209850930753,45.721592559984636,47.201255798339844,10114400
2025-08-14,46.786951315172416,47.32949374321718,46.37264365684384,47.161800384521484,9410200
2025-08-15,47.64515523143524,47.970682948114664,47.28017268850409,47.78325653076172,11208000
2025-08-18,47.733933156760386,48.049594331292056,47.42813851060798,47.536643981933594,7866300
2025-08-19,47.74380015609521,48.187696100111665,47.51691515687063,47.68461227416992,9083800
2025-08-20,47.8424454091587,48.907804762643764,47.58597209978911,47.60569763183594,9803200
2025-08-21,47.60569460806035,48.25674625062222,47.41827196169397,47.77339172363281,8782200
2025-08-22,48.177834360840144,48.4441741907101,47.07302021554774,47.27030563354492,11609100
2025-08-25,47.31962996548177,47.497189849114115,46.30359201736818,46.50088119506836,10859700
2025-08-26,46.56006826490065,46.75735743915856,46.352916325269945,46.56993103027344,12198300
2025-08-27,46.658713764133154,47.191393437629195,46.55020452364564,46.9842414855957,8562300
2025-08-28,46.98423924404176,47.003968538005346,46.017526417694455,46.244407653808594,7872000
2025-08-29,46.35291777182788,46.7179003096595,46.18522065143295,46.540340423583984,10687000
2025-09-02,46.65871411684651,47.21112308942329,46.40224080710124,46.7672233581543,9510300
2025-09-03,46.67844291699217,47.852307737921365,46.65871362214737,46.85600280761719,8379900
2025-09-04,46.954646179440985,47.04342612600249,45.68213862936381,46.056983947753906,10633100
2025-09-05,46.08657730857826,46.53047325468106,45.86955883681026,46.50088119506836,8227300
2025-09-08,46.017527719803255,46.17535831299984,45.228370990842166,46.086578369140625,10005600
2025-09-09,46.10630611540083,46.87572976102446,46.09643958698214,46.58966064453125,7891000
2025-09-10,46.36278198621531,46.79681518630771,46.145763504679984,46.51074981689453,8513400
2025-09-11,46.73763143820258,47.5366471939214,46.57980084027234,46.89546203613281,9875800
2025-09-12,46.777084319972744,47.25057985704885,45.56376094328826,45.57362747192383,11896400
2025-09-15,45.69199988924395,46.096441018474735,45.37633870364813,45.72159194946289,9669100
2025-09-16,45.42566182055676,46.20495204903074,45.415799054427225,45.71173095703125,9050600
2025-09-17,45.61308719601618,46.16549239805985,45.386202187487434,45.52430725097656,14352600
2025-09-18,45.47498302269722,45.69200150659291,44.90284851466989,44.98176193237305,18963900
2025-09-19,45.060677675011526,45.30728821230341,44.38989671253935,44.40962600708008,28356200
2025-09-22,44.41948813271641,44.922575728809456,44.350437484308046,44.37016677856445,11546000
2025-09-23,44.31097970917956,44.97189790847773,44.103827760151944,44.301116943359375,16358100
2025-09-24,44.1432879684396,44.25179721133241,43.45277768337672,43.56128692626953,19374200
2025-09-25,43.581013992910364,43.857216587619384,42.60443461979497,42.82145309448242,21345600
2025-09-26,43.3639971003079,43.54155699280694,42.66362405932736,43.521827697753906,14999600
2025-09-29,43.40345429249767,44.074235250783616,43.19630234558005,43.551422119140625,20722400
2025-09-30,43.58101565337674,44.91271108629446,43.52182776812194,44.48854064941406,35920400
2025-10-01,45.37634035174356,47.921362986397014,45.02122056430556,46.78695297241211,36615400
2025-10-02,46.45156258229899,46.76722378005388,45.04094995852883,45.11000061035156,27612200
2025-10-03,45.20000076293945,46.18000030517578,44.65999984741211,45.45000076293945,17894000
2025-10-06,45.349998474121094,45.90999984741211,44.869998931884766,45.13999938964844,19162500
2025-10-07,45.029998779296875,45.16999816894531,44.25,44.65999984741211,13018100
2025-10-08,44.7400016784668,44.900001525878906,44.459999084472656,44.540000915527344,10822900
2025-10-09,44.81999969482422,45.189998626708984,44.529998779296875,44.68000030517578,13379400
2025-10-10,44.779998779296875,44.779998779296875,43.77000045776367,43.959999084472656,14024900
2025-10-13,43.68000030517578,44.22999954223633,43.290000915527344,43.540000915527344,15509100
2025-10-14,43.43000030517578,43.900001525878906,43.27000045776367,43.79999923706055,16805600
2025-10-15,43.779998779296875,44.2400016784668,43.400001525878906,43.61000061035156,11941500
2025-10-16,43.72999954223633,43.93000030517578,43.220001220703125,43.38999938964844,12922100
2025-10-17,43.279998779296875,43.65999984741211,43.11000061035156,43.630001068115234,13966200
2025-10-20,43.65999984741211,43.97999954223633,43.5099983215332,43.59000015258789,11511500
2025-10-21,43.599998474121094,44.58000183105469,43.34000015258789,44.540000915527344,16468500
2025-10-22,44.59000015258789,45.22999954223633,44.33000183105469,44.38999938964844,14316500
2025-10-23,44.349998474121094,44.349998474121094,43.52000045776367,43.83000183105469,15379100
2025-10-24,43.93000030517578,43.939998626708984,43.58000183105469,43.83000183105469,10105900
2025-10-27,43.81999969482422,43.81999969482422,43.209999084472656,43.38999938964844,21380700
2025-10-28,43.38999938964844,43.38999938964844,42.75,42.81999969482422,17960600
2025-10-29,42.81999969482422,43.150001525878906,42.52000045776367,42.599998474121094,16147100
2025-10-30,43.27000045776367,45.81999969482422,43.20000076293945,45.619998931884766,41931600
2025-10-31,45.470001220703125,46.5,45.20000076293945,46.06999969482422,21482900
2025-11-03,46.20000076293945,46.65999984741211,45.5099983215332,46.02000045776367,20374700
2025-11-04,45.4900016784668,46.599998474121094,45.380001068115234,45.59000015258789,16316800
2025-11-05,45.54999923706055,46.630001068115234,45.43000030517578,46.470001220703125,11730700
2025-11-06,46.40999984741211,47.0,45.959999084472656,46.630001068115234,11591200
2025-11-07,46.720001220703125,46.9900016784668,46.31999969482422,46.689998626708984,9007500
2025-11-10,46.66999816894531,47.400001525878906,46.66999816894531,47.2599983215332,10739300
2025-11-11,47.47999954223633,48.7400016784668,47.45000076293945,48.720001220703125,14446000
2025-11-12,49.0,49.72999954223633,48.720001220703125,49.08000183105469,12717200
2025-11-13,49.02000045776367,49.9900016784668,48.47999954223633,48.630001068115234,14502600
2025-11-14,48.27000045776367,48.369998931884766,46.119998931884766,46.650001525878906,19779300
2025-11-17,46.52000045776367,47.72999954223633,46.52000045776367,46.810001373291016,12851600
2025-11-18,46.810001373291016,47.63999938964844,46.7599983215332,47.060001373291016,14588800
2025-11-19,47.0,47.0,45.7400016784668,45.790000915527344,14825000
2025-11-20,45.900001525878906,46.20000076293945,45.27000045776367,45.939998626708984,12137600
2025-11-21,46.16999816894531,46.9900016784668,45.52000045776367,46.25,14183500
2025-11-24,48.189998626708984,48.630001068115234,47.58000183105469,47.7599983215332,27383800
2025-11-25,48.209999084472656,49.400001525878906,48.099998474121094,49.04999923706055,15000000
2025-11-26,49.02000045776367,49.5,48.79999923706055,49.25,11373500
2025-11-28,49.22999954223633,49.369998931884766,49.0099983215332,49.20000076293945,6187100
2025-12-01,49.22999954223633,49.86000061035156,48.7599983215332,49.18000030517578,11769500
2025-12-02,48.95000076293945,49.18000030517578,48.51499938964844,48.525001525878906,1871027
