Ticker,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA
Price,Open,High,Low,Close,Volume
Date,,,,,
2025-01-02,36.42391040420006,36.56845120444827,35.84575455485769,36.057743072509766,28782100
2025-01-03,36.25045835472226,36.3660924507067,36.00955950182517,36.29863739013672,20334000
2025-01-06,35.98065756311858,36.77080561080913,35.93247852134726,36.12519836425781,31417800
2025-01-07,36.07701407728619,36.395002355629686,35.66266771959168,35.826480865478516,16527600
2025-01-08,35.7390272144071,36.186010810866435,35.214313464467274,36.11798858642578,27293600
2025-01-10,35.74874366886364,36.11798596484787,35.29204476305095,35.33091354370117,27686600
2025-01-13,35.47666494116619,35.68072418063569,35.22402528730844,35.418365478515625,19973300
2025-01-14,35.59327375549153,35.602989097698725,35.12685948819303,35.35034942626953,25100100
2025-01-15,35.7293158498304,35.80704971869661,35.253182466122745,35.466957092285156,22268500
2025-01-16,35.486385098441936,35.60298773411795,35.24346077852385,35.28232955932617,21114100
2025-01-17,35.7098797734291,35.86535121056797,35.418371292135156,35.54469299316406,22040300
2025-01-21,35.54469127093216,36.19572672405325,35.505822486847876,35.92365264892578,21125900
2025-01-22,35.81676423521953,36.147141476226935,35.476667945126856,36.059688568115234,21121100
2025-01-23,36.21515991482648,36.46779958953166,35.865348283133805,36.40950012207031,17469200
2025-01-24,36.30261240340844,36.57468646636832,36.22487483871642,36.55525207519531,18256200
2025-01-27,36.506667295447556,37.313177834363,36.496951953400966,37.147987365722656,24497900
2025-01-28,36.87591645918951,37.08968736306346,36.40950215973997,36.48723602294922,17895600
2025-01-29,36.623270491342346,36.759311229183446,36.19572500689218,36.3026123046875,21538200
2025-01-30,33.44582119954162,33.698464587759716,31.580164056075244,32.308937072753906,77358200
2025-01-31,32.52271144924231,33.04742520045845,32.357520972452406,32.707332611083984,39169100
2025-02-03,32.17289938038479,32.823934816118985,32.10488086341946,32.250633239746094,45432400
2025-02-04,31.75506915154145,32.65874796812745,31.68705063474303,32.60044479370117,40510700
2025-02-05,32.60044310218288,32.9891234980619,32.36723783004024,32.97940444946289,33488900
2025-02-06,33.13488075195188,33.50412681180635,32.79478813546192,33.49441146850586,29838300
2025-02-07,33.64016020050568,33.68874432518833,33.13487714899769,33.39723587036133,24084000
2025-02-10,33.747051168365324,33.79563529833082,33.41667389517586,33.49441146850586,26992400
2025-02-11,33.11544524401985,34.34949753374806,33.11544524401985,34.23289489746094,32640500
2025-02-12,33.93166975982768,34.23289727343501,33.90252002541547,33.91223907470703,23440600
2025-02-13,34.048277221187966,34.49525712816272,33.95110525875996,34.37865447998047,20563800
2025-02-14,34.3980895637198,34.61186047189458,34.2912022562667,34.388370513916016,17933400
2025-02-18,34.26204724040203,35.35035095110695,34.10657581126294,35.321197509765625,24015300
2025-02-19,35.40865242355023,35.70987995624392,35.25318098561544,35.4475212097168,22701300
2025-02-20,35.36006695042872,35.680728864019656,35.068558478720526,35.37950134277344,25850100
2025-02-21,35.525256361765585,35.61270927131658,35.165725674316356,35.21431350708008,21415300
2025-02-24,35.36006643630468,35.7487468640852,35.19487966387329,35.272613525390625,28122000
2025-02-25,35.41836681758779,35.933365193036295,34.73817797601199,34.83534622192383,34275000
2025-02-26,34.7673294972507,34.81591732943749,34.0094067612958,34.10657501220703,31161200
2025-02-27,34.09686203423664,34.475823428492966,34.00940911965969,34.388370513916016,23252200
2025-02-28,34.641012007450435,35.06855750699335,34.52440565661318,34.864501953125,26777600
2025-03-03,34.85478642420806,35.21431714883887,34.7381837683251,34.961673736572266,19845700
2025-03-04,35.18516260830925,35.292049917342425,34.2717683700165,34.49525833129883,31010400
2025-03-05,34.32034935971503,34.67987633351813,33.98025677729739,34.553558349609375,24536100
2025-03-06,34.5244077108936,35.311483945587355,34.349501880961654,35.243465423583984,29116300
2025-03-07,35.05884258823097,36.55525370808472,35.04912353884478,36.52610397338867,43323100
2025-03-10,36.35119949741077,36.90506671752656,35.010256050783966,35.08799362182617,43425200
2025-03-11,35.04912446867723,35.29204881553899,34.4758228618142,34.93252182006836,32233500
2025-03-12,34.747897992739226,34.864504351598306,33.91224132797132,34.19403076171875,23455000
2025-03-13,34.17459456369465,34.9033675877832,33.6790305382762,33.717899322509766,32055800
2025-03-14,34.08714586410316,34.582709896861,33.66931569423241,34.42723846435547,27406700
2025-03-17,34.485542374702945,34.903368846724995,34.339786281935396,34.738182067871094,16899200
2025-03-18,34.80619687172929,35.107424368133564,34.56327254755099,34.99081802368164,17883000
2025-03-19,35.02969276585715,35.19488326190753,34.91309010829501,35.06856155395508,21740600
2025-03-20,34.88394010222791,35.65157827423257,34.84507131442899,35.466957092285156,17068800
2025-03-21,35.21431300492536,35.83619870542831,35.058841579799626,35.709877014160156,54564500
2025-03-24,35.74874611368727,35.83619902276561,35.447518603143834,35.56412124633789,34933300
2025-03-25,35.43780170742706,35.90421596649132,34.90336522718893,35.89449691772461,31434400
2025-03-26,35.952801362878986,36.6524246296079,35.81676432917751,36.31232833862305,25942200
2025-03-27,36.224875430281934,36.574687063646394,35.991670145859736,36.31232833862305,17856700
2025-03-28,36.24430776037673,36.419213567111186,35.554403581996894,35.583553314208984,23331700
2025-03-31,35.78761426575803,35.981950765409934,35.32119628774632,35.85563278198242,27806300
2025-04-01,35.89449597742046,36.088836173622326,35.486384901454386,35.68072509765625,20738300
2025-04-02,35.6022866179378,35.93565986015091,35.406184050692666,35.89643859863281,18827600
2025-04-03,35.896437097844796,35.94546180252007,34.906120857816255,35.02378463745117,26834100
2025-04-04,34.24918527055514,34.66099732253988,32.69017555597107,32.72939682006836,37314600
2025-04-07,32.327387640432086,33.76873353715413,31.74888709646953,32.81764221191406,46139700
2025-04-08,32.81764246645205,33.63146311644454,31.866547393489622,32.199920654296875,33971400
2025-04-09,31.866547458281765,34.562947627828684,31.572395460582126,34.49431228637695,45095900
2025-04-10,34.10210668381445,34.21977047363399,32.44504758415065,33.0235481262207,31778800
2025-04-11,33.298090952802625,33.33731221780065,32.572516252067615,33.06277084350586,26811900
2025-04-14,32.72939773535779,33.7785422670536,32.60193049364973,33.48439025878906,20432800
2025-04-15,33.768736416781074,34.082499070057985,33.59224445676958,33.72951889038086,17989900
2025-04-16,33.63146185237656,33.78834316095724,32.70978463200824,32.896080017089844,20687000
2025-04-17,33.12159411831356,33.6314592670933,33.062765969833876,33.347110748291016,21576000
2025-04-21,33.09218054576967,33.34711125385186,32.601926019165674,32.94510269165039,22945400
2025-04-22,33.19023249426371,33.58243764169174,33.0725724461735,33.53341293334961,23108500
2025-04-23,33.85698108107112,34.34723567530775,33.719710393140176,33.798152923583984,28164600
2025-04-24,31.356679559879847,32.699975936346405,30.827205635411847,32.543094635009766,44282300
2025-04-25,32.86666710350516,33.278479150470986,32.484269134081,33.239261627197266,29368800
2025-04-28,33.23926075129737,33.57263400258536,32.964715653542555,33.111793518066406,27895700
2025-04-29,32.99413192552086,33.3961404973349,32.94510347941196,33.27847671508789,22741600
2025-04-30,33.1117937089854,33.602048273097694,32.513682542313134,33.53341293334961,28174800
2025-05-01,33.190234085670745,33.562828619558005,33.01374213490024,33.16082000732422,20277700
2025-05-02,33.33730824946571,33.85697685762043,33.327504804556014,33.7883415222168,24823900
2025-05-05,33.40594703403327,34.00405822460154,33.31770105935359,33.778541564941406,20326100
2025-05-06,33.58243663803635,33.92561332652046,33.40594470100298,33.8177604675293,16103900
2025-05-07,33.95503131973199,34.2001585957386,33.54321555106128,33.71970748901367,25154100
2025-05-08,33.81776221119228,34.043278866730375,33.48438895075649,33.55302429199219,35269400
2025-05-09,33.67068539844124,33.77854200672098,33.48439000072349,33.58243942260742,16919700
2025-05-12,34.13152753521138,34.71983157521817,33.8569824082418,34.04328155517578,23093100
2025-05-13,34.17074374590693,34.42567822968079,33.817763579701605,34.111915588378906,19071500
2025-05-14,33.984447736446825,34.141329054281634,33.680488546740655,33.88639831542969,18156300
2025-05-15,33.96483427364172,34.68060546038431,33.837367044665676,34.641387939453125,18154000
2025-05-16,34.6315822808517,34.96495553570978,34.51392223217989,34.7884635925293,20791600
2025-05-19,34.66099490734705,34.83748684314123,34.55314204911315,34.74924087524414,14182500
2025-05-20,34.69041432188581,35.082615732563625,34.66099650433447,34.89632034301758,14068000
2025-05-21,34.72962945489646,34.92573201691392,34.278596180498,34.41586685180664,17290900
2025-05-22,34.52372810397468,34.543338736855745,33.89620281316386,33.91581344604492,14428300
2025-05-23,33.5726342388035,34.004056909245904,33.562827052915324,33.84717559814453,13930000
2025-05-27,34.1315243329946,34.42567632540068,33.90600768080509,34.268795013427734,22018500
2025-05-28,34.28840560371745,34.435479729570794,33.896200454084166,33.95503234863281,19762200
2025-05-29,33.95503116760434,34.131523104765996,33.18042808121099,33.61185073852539,22617000
2025-05-30,33.69029605707859,34.08249748526492,33.43536157542906,33.896202087402344,31652100
2025-06-02,33.651070042763926,33.74911945088574,33.17062270648379,33.6608772277832,25282800
2025-06-03,33.68048829184228,34.00405811137219,33.44516818704383,33.98444747924805,22050900
2025-06-04,34.06288971727963,34.219771032589364,33.758930532465826,33.768733978271484,19206700
2025-06-05,33.82756565693499,33.91581163000169,33.4255570552635,33.55302429199219,18852200
2025-06-06,33.82756760726252,34.12171962099565,33.72951818280008,34.0236701965332,13753100
2025-06-09,34.02366655764158,34.21976912593875,33.88639588193719,33.92561340332031,15056300
2025-06-10,33.96483693902367,34.94534610581002,33.84717688630609,34.92573547363281,21240900
2025-06-11,34.96495623076549,35.07281283600266,34.43548039069879,34.49431228637695,19015800
2025-06-12,34.49431170636205,34.700217727254966,34.38645510293846,34.582557678222656,14228600
2025-06-13,34.572748731495594,34.76885129679238,34.26879330861363,34.32762145996094,17190500
2025-06-16,34.49431359723385,34.798272792603726,34.09230497901986,34.42567825317383,18323500
2025-06-17,34.278598599081924,34.34723393957893,33.788344029620184,33.85697937011719,16399400
2025-06-18,33.876587910298724,34.033469213227285,33.543214674032384,33.59223937988281,16249500
2025-06-20,33.82756529286005,34.21977044456766,33.709905243485984,33.85697937011719,42693900
2025-06-23,33.7197108575801,33.955034711807045,33.49419418996657,33.91581344604492,28769100
2025-06-24,34.10210816930358,34.59236276053724,33.9256162172318,34.52372741699219,24319500
2025-06-25,34.4648974399785,34.50411496254362,34.12171700002883,34.16093826293945,21623000
2025-06-26,34.17074351284863,34.54333804948302,34.14132943428523,34.52372741699219,16830600
2025-06-27,34.61197353490925,34.866908017989374,34.5041169259404,34.63158416748047,26939900
2025-06-30,34.68060688443076,35.07281203260998,34.592360913107704,34.99436950683594,18490400
2025-07-01,34.89632024585381,35.94546472052267,34.87670961432269,35.62189865112305,22857500
2025-07-02,35.53283974885098,35.730739918424156,35.344836663803946,35.45368194580078,24144800
2025-07-03,35.4239964561792,36.01769699823949,35.40420606064732,35.612003326416016,10160900
2025-07-07,35.542733879482434,35.76042444850292,34.99851123156309,35.06777572631836,15078500
2025-07-08,35.206307875157414,35.68126602002061,35.01830101442303,35.62189483642578,12711900
2025-07-09,35.54273614920263,35.65158144066362,35.018303862671104,35.245887756347656,14909500
2025-07-10,35.18651784004061,35.59221149550306,35.00840806206862,35.0479850769043,15132700
2025-07-11,34.869879462975064,34.97872097327847,34.59281770824019,34.62250518798828,16864400
2025-07-14,34.53345261643618,35.29536211287077,34.43450063501913,35.26567840576172,18545300
2025-07-15,35.24588805100004,35.30525923992022,34.33555246868351,34.355342864990234,17002900
2025-07-16,34.40481681188514,34.503765018336374,33.91996154115701,34.03870391845703,21102900
2025-07-17,33.93975184162362,34.652191004885374,33.91996144546278,34.33555221557617,17545600
2025-07-18,34.493869605870984,34.56313410109306,34.06838554971713,34.17723083496094,14788100
2025-07-21,34.385024435964674,34.731346913236735,34.30586285565569,34.64229202270508,15815100
2025-07-22,34.74124345219499,35.38441429625568,34.67197895782895,34.89956283569336,14553400
2025-07-23,34.99851368932172,35.52294975382379,34.95893667141933,35.41410446166992,16430400
2025-07-24,35.44378672941727,35.64168690942121,34.998512268066406,34.998512268066406,16134600
2025-07-25,33.78143119871853,34.078279580898105,32.851305261320654,33.326263427734375,32924600
2025-07-28,33.31636636529511,33.39552794706706,32.960150571217255,33.17783737182617,19631900
2025-07-29,33.207523769486436,33.29657865876002,32.23781707219176,32.485191345214844,32911500
2025-07-30,32.48519294224142,32.791934640105595,32.04981178455234,32.15865707397461,35644500
2025-07-31,33.63300900496269,33.74185051823339,32.55445698563096,32.88098907470703,40584100
2025-08-01,32.99972839386595,33.118470769425514,32.128973620888225,32.17844772338867,22399800
2025-08-04,32.2773964362987,32.603932312277685,32.14876452269982,32.2180290222168,29378800
2025-08-05,32.356555445965796,32.48519112395858,32.1190744846431,32.168548583984375,27440100
2025-08-06,32.316976041911246,32.41592424483523,31.792543772076545,31.822227478027344,21569100
2025-08-07,32.02012727188497,32.138865868886455,31.287899632655883,31.337373733520508,25138700
2025-08-08,31.357164128792746,31.703488496793035,31.258214039747525,31.337373733520508,16280700
2025-08-11,31.357164704833963,31.75296318096982,30.704096747380795,31.08010482788086,19954700
2025-08-12,31.188949172251373,32.020126890629044,31.188949172251373,31.762855529785156,19947600
2025-08-13,31.83211908698616,32.65340347095775,31.752961283804492,32.594032287597656,29736800
2025-08-14,32.38624213534278,32.67319722245238,32.257606445495,32.55445861816406,14579800
2025-08-15,32.68308784608089,33.18773347841912,32.65340414110753,33.09867858886719,20703200
2025-08-18,32.900778161719884,33.24710063251683,32.86119737230542,33.078887939453125,25119900
2025-08-19,33.17783804128986,33.6330095963991,33.09868023255263,33.5340576171875,16793200
2025-08-20,33.58353190554379,33.66269348935166,32.71277713144972,32.94036102294922,20291700
2025-08-21,32.88098796239842,33.25699791480647,32.772142678177794,33.247100830078125,16169200
2025-08-22,33.35594727810261,34.03870271216936,33.35594727810261,33.79132843017578,25268200
2025-08-25,33.69237467321763,33.82101034995767,33.46479079875867,33.652793884277344,17147400
2025-08-26,33.62311180991395,33.62311180991395,33.167944038929804,33.326263427734375,22273800
2025-08-27,33.2372082609343,33.4944758501286,33.098679268704146,33.454898834228516,17520700
2025-08-28,33.49447666182879,33.53405745332002,32.91067319854537,33.2174186706543,21385500
2025-08-29,33.20752652441443,33.63301061128325,33.108574542216935,33.61322021484375,16730000
2025-09-02,33.346053716961045,33.80122148649554,33.29657961586068,33.77153778076172,20302100
2025-09-03,33.7913289885056,33.821012694953055,33.12836393900009,33.5340576171875,17908700
2025-09-04,33.672587375959424,34.08817814879498,33.36584567003751,33.59342956542969,27937800
2025-09-05,33.73195805589639,34.01891313583051,33.23720947999567,33.55384826660156,21116900
2025-09-08,32.22792117832047,33.75174766236074,32.17844707681412,33.64290237426758,27803100
2025-09-09,33.633010671998775,33.682484775870755,33.316368103027344,33.316368103027344,17141500
2025-09-10,33.17783866620992,33.38563593915221,32.554458171279435,33.12836456298828,17681600
2025-09-11,33.10857319229507,33.207525170458034,32.831515202702775,33.0492057800293,21780600
2025-09-12,32.92056967361183,33.02941496087943,32.1091823362395,32.71277618408203,23874800
2025-09-15,32.68308698845944,32.80182935450073,32.17844514399514,32.27739334106445,21389900
2025-09-16,32.277394971045204,32.41592396379054,31.64411741870542,31.950862884521484,21622100
2025-09-17,32.00033871918579,32.45550651275992,31.861809718935593,32.089393615722656,16186100
2025-09-18,31.990443176766387,32.07949429245923,31.000944185678616,31.307687759399414,39019900
2025-09-19,31.307689052867744,31.545168141106448,31.070209964629036,31.258214950561523,53789600
2025-09-22,31.00094422502071,31.2483185012776,30.971258632436143,31.159263610839844,36356100
2025-09-23,31.258213425009437,31.84201686284733,31.258213425009437,31.287899017333984,26288500
2025-09-24,31.456115389427527,31.456115389427527,31.129579517221607,31.278005599975586,22928300
2025-09-25,31.37695201967576,31.574852193874207,31.18894893023476,31.287899017333984,19402700
2025-09-26,31.337374347872494,31.55506303818687,31.2285290590573,31.38684844970703,15565400
2025-09-29,31.49569277753449,31.53527356764725,31.080103917930277,31.159263610839844,22268000
2025-09-30,31.11968574616274,31.47590343248086,30.901995167912542,31.09000015258789,37758200
2025-10-01,31.040000915527344,31.3700008392334,30.899999618530273,30.940000534057617,30248200
2025-10-02,30.719999313354492,30.799999237060547,30.3799991607666,30.399999618530273,25014600
2025-10-03,30.43000030517578,31.200000762939453,30.40999984741211,30.899999618530273,32639900
2025-10-06,30.799999237060547,31.110000610351562,30.420000076293945,31.09000015258789,27868000
2025-10-07,31.09000015258789,31.1299991607666,30.299999237060547,30.600000381469727,30175800
2025-10-08,30.610000610351562,30.989999771118164,30.459999084472656,30.770000457763672,23765200
2025-10-09,30.860000610351562,30.969999313354492,30.059999465942383,30.079999923706055,22555000
2025-10-10,30.190000534057617,30.3799991607666,29.43000030517578,29.459999084472656,22896800
2025-10-13,29.530000686645508,29.770000457763672,29.389999389648438,29.40999984741211,16844100
2025-10-14,29.450000762939453,30.110000610351562,29.40999984741211,29.989999771118164,23398700
2025-10-15,29.93000030517578,30.1200008392334,29.450000762939453,29.719999313354492,20536600
2025-10-16,29.65999984741211,29.829999923706055,29.149999618530273,29.260000228881836,20378600
2025-10-17,29.299999237060547,29.639999389648438,29.15999984741211,29.540000915527344,20680900
2025-10-20,29.549999237060547,29.6299991607666,29.31999969482422,29.56999969482422,16881400
2025-10-21,29.649999618530273,29.989999771118164,29.489999771118164,29.969999313354492,30083000
2025-10-22,29.940000534057617,30.0,29.3799991607666,29.399999618530273,22015800
2025-10-23,29.6200008392334,29.649999618530273,29.25,29.299999237060547,21198100
2025-10-24,29.469999313354492,29.6200008392334,29.25,29.280000686645508,18001500
2025-10-27,29.40999984741211,29.719999313354492,29.290000915527344,29.420000076293945,24107400
2025-10-28,29.309999465942383,29.420000076293945,29.1299991607666,29.280000686645508,27062800
2025-10-29,29.149999618530273,29.260000228881836,28.459999084472656,28.530000686645508,42857700
2025-10-30,26.09000015258789,28.100000381469727,25.75,27.31999969482422,64038100
2025-10-31,26.729999542236328,27.940000534057617,26.350000381469727,27.84000015258789,49107300
2025-11-03,27.639999389648438,27.760000228881836,26.700000762939453,26.979999542236328,39650700
2025-11-04,27.030000686645508,27.540000915527344,26.889999389648438,27.440000534057617,45561700
2025-11-05,27.450000762939453,27.989999771118164,27.3799991607666,27.940000534057617,40249200
2025-11-06,27.93000030517578,28.059999465942383,27.280000686645508,27.309999465942383,32823400
2025-11-07,27.56999969482422,27.780000686645508,27.010000228881836,27.350000381469727,36519300
2025-11-10,27.25,27.479999542236328,26.75,27.1200008392334,55469900
2025-11-11,27.3700008392334,27.649999618530273,27.049999237060547,27.450000762939453,53417000
2025-11-12,27.440000534057617,27.959999084472656,27.420000076293945,27.889999389648438,30938900
2025-11-13,27.760000228881836,28.280000686645508,27.760000228881836,27.969999313354492,31960600
2025-11-14,28.020000457763672,28.229999542236328,27.25,27.510000228881836,37839100
2025-11-17,27.510000228881836,27.6200008392334,27.149999618530273,27.219999313354492,26584800
2025-11-18,27.360000610351562,27.549999237060547,27.06999969482422,27.360000610351562,29241600
2025-11-19,27.290000915527344,27.3700008392334,26.770000457763672,26.8700008392334,27469300
2025-11-20,26.979999542236328,27.139999389648438,26.549999237060547,26.6299991607666,24690800
2025-11-21,26.59000015258789,27.420000076293945,26.59000015258789,27.350000381469727,31572800
2025-11-24,27.299999237060547,27.34000015258789,26.43000030517578,26.459999084472656,51662500
2025-11-25,26.549999237060547,27.09000015258789,26.520000457763672,26.68000030517578,30445600
2025-11-26,26.770000457763672,26.799999237060547,26.5,26.56999969482422,24225500
2025-11-28,26.479999542236328,26.8799991607666,26.450000762939453,26.690000534057617,13634000
2025-12-01,26.5,26.84000015258789,26.450000762939453,26.579999923706055,28312000
2025-12-02,26.68000030517578,26.719999313354492,26.399999618530273,26.46500015258789,4408156
